DDI-MedLine.d48.s0|0-20|Clostridium difficile|drug
DDI-DrugBank.d19.s9|213-223|nitrosamine|drug_n
DDI-DrugBank.d371.s0|59-66|TAXOTERE|drug
DDI-DrugBank.d371.s1|51-59|docetaxel|drug
DDI-DrugBank.d371.s1|168-186|cytochrome P450 3A4|group
DDI-DrugBank.d371.s1|197-208|cyclosporine|drug
DDI-DrugBank.d371.s1|211-221|terfenadine|drug
DDI-DrugBank.d371.s1|224-235|ketoconazole|drug
DDI-DrugBank.d371.s1|238-249|erythromycin|drug
DDI-DrugBank.d371.s1|256-269|troleandomycin|drug
DDI-DrugBank.d371.s2|0-7|TAXOTERE|drug
DDI-DrugBank.d371.s2|48-52|drugs|group
DDI-DrugBank.d371.s2|87-94|TAXOTERE|drug
DDI-DrugBank.d367.s0|21-29|doxazosin|drug
DDI-DrugBank.d367.s1|0-8|Doxazosin|drug
DDI-DrugBank.d367.s1|55-61|Digoxin|drug
DDI-DrugBank.d367.s1|64-71|Warfarin|drug
DDI-DrugBank.d367.s1|74-82|Phenytoin|drug
DDI-DrugBank.d367.s1|88-99|Indomethacin|drug
DDI-DrugBank.d367.s2|75-79|drugs|group
DDI-DrugBank.d367.s2|84-92|doxazosin|drug
DDI-DrugBank.d367.s3|0-8|Doxazosin|drug
DDI-DrugBank.d367.s3|76-91|drug interaction|group
DDI-DrugBank.d367.s3|115-132|thiazide diuretics|group
DDI-DrugBank.d367.s3|135-154|beta-blocking agents|group
DDI-DrugBank.d367.s3|161-196|nonsteroidal anti-inflammatory drugs|group
DDI-DrugBank.d367.s4|96-104|doxazosin|drug
DDI-DrugBank.d367.s4|145-154|cimetidine|drug
DDI-DrugBank.d367.s4|157-166|cimetidine|brand
DDI-DrugBank.d367.s4|230-238|doxazosin|drug
DDI-DrugBank.d367.s4|342-350|doxazosin|drug
DDI-DrugBank.d367.s5|46-54|doxazosin|drug
DDI-DrugBank.d367.s6|20-37|doxazosin mesylate|drug
DDI-DrugBank.d367.s8|0-8|Doxazosin|drug
DDI-DrugBank.d367.s8|61-65|drugs|group
DDI-DrugBank.d367.s8|70-81|drug classes|group
DDI-DrugBank.d367.s9|35-47|acetaminophen|drug
DDI-DrugBank.d367.s9|50-56|aspirin|drug
DDI-DrugBank.d367.s9|59-65|codeine|drug
DDI-DrugBank.d367.s9|71-77|codeine|drug
DDI-DrugBank.d367.s9|93-101|ibuprofen|drug
DDI-DrugBank.d367.s9|104-115|indomethacin|drug
DDI-DrugBank.d367.s11|0-10|Antibiotics|group
DDI-DrugBank.d367.s11|19-30|erythromycin|drug
DDI-DrugBank.d367.s11|33-44|trimethoprim|drug
DDI-DrugBank.d367.s11|50-65|sulfamethoxazole|drug
DDI-DrugBank.d367.s11|68-78|amoxicillin|drug
DDI-DrugBank.d367.s13|0-13|Antihistamines|group
DDI-DrugBank.d367.s13|22-37|chlorpheniramine|drug
DDI-DrugBank.d367.s15|0-20|Cardiovascular agents|group
DDI-DrugBank.d367.s15|29-36|atenolol|drug
DDI-DrugBank.d367.s15|39-57|hydrochlorothiazide|drug
DDI-DrugBank.d367.s15|60-70|propranolol|drug
DDI-DrugBank.d367.s19|31-38|antacids|group
DDI-DrugBank.d367.s21|20-34|endocrine drugs|group
DDI-DrugBank.d367.s23|30-9||group
DDI-DrugBank.d367.s23|51-58|diazepam|drug
DDI-DrugBank.d223.s0|0-22|Metabolized by P450 2D6|drug
DDI-DrugBank.d223.s0|57-73|drug metabolizing|group
DDI-DrugBank.d223.s0|83-101|cytochrome P450 2D6|group
DDI-DrugBank.d223.s0|104-126|debrisoquin hydroxylase|drug
DDI-DrugBank.d223.s1|48-72|P450 2D6 isozyme activity|group
DDI-DrugBank.d223.s2|69-93|tricyclic antidepressants|group
DDI-DrugBank.d223.s3|29-37|Lopinavir|drug
DDI-DrugBank.d223.s4|21-25|drugs|group
DDI-DrugBank.d223.s5|47-49|TCA|drug
DDI-DrugBank.d223.s5|101-116|inhibiting drugs|group
DDI-DrugBank.d223.s6|0-8|quinidine|drug
DDI-DrugBank.d223.s6|11-29|cytochrome P450 2D6|group
DDI-DrugBank.d223.s6|98-106|quinidine|drug
DDI-DrugBank.d223.s7|0-9|cimetidine|drug
DDI-DrugBank.d223.s7|44-51|P450 2D6|group
DDI-DrugBank.d223.s7|54-68|antidepressants|group
DDI-DrugBank.d223.s7|71-84|phenothiazines|group
DDI-DrugBank.d223.s7|95-117|Type 1C antiarrhythmics|group
DDI-DrugBank.d223.s7|119-129|propafenone|drug
DDI-DrugBank.d223.s7|135-144|flecainide|drug
DDI-DrugBank.d223.s8|0-9|citalopram|drug
DDI-DrugBank.d223.s8|12-23|escitalopram|drug
DDI-DrugBank.d223.s8|26-35|fluoxetine|drug
DDI-DrugBank.d223.s8|38-47|sertraline|drug
DDI-DrugBank.d223.s8|54-63|paroxetine|drug
DDI-DrugBank.d223.s8|74-81|P450 2D6|group
DDI-DrugBank.d223.s9|20-27|SSRI-TCA|group
DDI-DrugBank.d223.s9|141-144|SSRI|group
DDI-DrugBank.d223.s10|63-66|TCAs|group
DDI-DrugBank.d223.s10|84-88|SSRIs|group
DDI-DrugBank.d223.s11|72-74|TCA|group
DDI-DrugBank.d223.s11|120-129|fluoxetine|drug
DDI-DrugBank.d223.s12|0-24|tricyclic antidepressants|group
DDI-DrugBank.d223.s12|31-35|drugs|group
DDI-DrugBank.d223.s12|54-72|cytochrome P450 2D6|group
DDI-DrugBank.d223.s12|137-160|tricyclic antidepressant|group
DDI-DrugBank.d223.s12|175-178|drug|group
DDI-DrugBank.d223.s13|0-23|tricyclic antidepressant|drug
DDI-DrugBank.d223.s14|27-29|TCA|group
DDI-DrugBank.d223.s14|56-58|TCA|group
DDI-DrugBank.d223.s14|104-107|drug|group
DDI-DrugBank.d223.s14|137-144|P450 2D6|group
DDI-DrugBank.d223.s15|0-6|Doxepin|drug
DDI-DrugBank.d223.s15|36-41|CYP2D6|group
DDI-DrugBank.d223.s15|49-54|CYP1A2|group
DDI-DrugBank.d223.s15|60-65|CYP3A4|group
DDI-DrugBank.d223.s16|0-6|Doxepin|drug
DDI-DrugBank.d223.s16|36-41|CYP2D6|group
DDI-DrugBank.d223.s16|50-58|quinidine|drug
DDI-DrugBank.d223.s16|61-99|selective serotonin reuptake inhibitors|group
DDI-DrugBank.d223.s16|102-106|SSRIs|group
DDI-DrugBank.d223.s16|151-157|Doxepin|drug
DDI-DrugBank.d223.s18|51-57|doxepin|drug
DDI-DrugBank.d223.s19|0-13|MAO Inhibitors|group
DDI-DrugBank.d223.s19|112-116|drugs|group
DDI-DrugBank.d223.s19|123-136|MAO inhibitors|group
DDI-DrugBank.d223.s20|0-13|MAO inhibitors|drug
DDI-DrugBank.d223.s20|106-113|SINEQUAN|drug
DDI-DrugBank.d223.s21|71-83|MAO inhibitor|group
DDI-DrugBank.d223.s22|14-23|Cimetidine|drug
DDI-DrugBank.d223.s22|138-162|tricyclic antidepressants|group
DDI-DrugBank.d223.s23|0-9|cimetidine|drug
DDI-DrugBank.d223.s23|167-190|tricyclic antidepressant|group
DDI-DrugBank.d223.s23|197-206|cimetidine|drug
DDI-DrugBank.d223.s24|35-58|tricyclic antidepressant|group
DDI-DrugBank.d223.s24|133-142|cimetidine|drug
DDI-DrugBank.d223.s25|0-24|tricyclic antidepressants|drug
DDI-DrugBank.d223.s25|47-56|cimetidine|drug
DDI-DrugBank.d223.s25|86-95|cimetidine|drug
DDI-DrugBank.d223.s25|158-182|tricyclic antidepressants|drug
DDI-DrugBank.d223.s26|128-135|SINEQUAN|drug
DDI-DrugBank.d223.s27|53-59|alcohol|drug
DDI-DrugBank.d223.s28|0-9|Tolazamide|drug
DDI-DrugBank.d223.s28|104-113|Tolazamide|drug
DDI-DrugBank.d223.s28|173-179|Doxepin|drug
DDI-DrugBank.d44.s0|0-6|RAPTIVA|drug
DDI-DrugBank.d44.s1|0-6|RAPTIVA|drug
DDI-DrugBank.d44.s1|38-60|immunosuppressive drugs|group
DDI-DrugBank.d44.s2|0-6|RAPTIVA|drug
DDI-DrugBank.d44.s3|0-6|RAPTIVA|drug
DDI-DrugBank.d531.s0|0-8|Efavirenz|drug
DDI-DrugBank.d531.s0|43-48|CYP3A4|group
DDI-DrugBank.d531.s1|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s2|40-48|efavirenz|drug
DDI-DrugBank.d531.s2|59-61|2C9|group
DDI-DrugBank.d531.s2|64-67|2C19|group
DDI-DrugBank.d531.s2|74-76|3A4|group
DDI-DrugBank.d531.s2|112-120|efavirenz|drug
DDI-DrugBank.d531.s3|0-8|efavirenz|drug
DDI-DrugBank.d531.s4|67-71|drugs|group
DDI-DrugBank.d531.s5|0-12|phenobarbital|drug
DDI-DrugBank.d531.s5|15-22|rifampin|drug
DDI-DrugBank.d531.s5|25-33|rifabutin|drug
DDI-DrugBank.d531.s5|82-90|efavirenz|drug
DDI-DrugBank.d531.s6|23-29|SUSTIVA|brand
DDI-DrugBank.d531.s7|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s8|0-9|Drug Class|drug
DDI-DrugBank.d531.s9|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s10|0-13|Antihistamines|group
DDI-DrugBank.d531.s10|16-30|Benzodiazepines|group
DDI-DrugBank.d531.s10|33-50|GI Motility Agents|group
DDI-DrugBank.d531.s10|53-65|Anti-Migraine|group
DDI-DrugBank.d531.s10|68-77|Antifungal|group
DDI-DrugBank.d531.s11|0-9|astemizole|drug
DDI-DrugBank.d531.s11|11-19|midazolam|drug
DDI-DrugBank.d531.s11|21-29|triazolam|drug
DDI-DrugBank.d531.s11|31-39|cisapride|drug
DDI-DrugBank.d531.s11|41-57|ergot derivatives|group
DDI-DrugBank.d531.s11|59-70|voriconazole|drug
DDI-DrugBank.d531.s12|0-16|Drug Interactions|group
DDI-DrugBank.d531.s14|0-8|Drug Name|drug
DDI-DrugBank.d531.s15|0-5|Effect|drug
DDI-DrugBank.d531.s17|0-9|Atazanavir|drug
DDI-DrugBank.d531.s18|0-9|Atazanavir|drug
DDI-DrugBank.d531.s19|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s19|33-42|atazanavir|drug
DDI-DrugBank.d531.s19|97-106|atazanavir|drug
DDI-DrugBank.d531.s19|123-131|ritonavir|drug
DDI-DrugBank.d531.s19|144-150|SUSTIVA|drug
DDI-DrugBank.d531.s20|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s20|12-21|atazanavir|drug
DDI-DrugBank.d531.s22|0-8|Drug Name|drug
DDI-DrugBank.d531.s23|0-5|Effect|drug
DDI-DrugBank.d531.s25|0-13|Clarithromycin|drug
DDI-DrugBank.d531.s26|0-13|clarithromycin|drug
DDI-DrugBank.d531.s27|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s29|61-67|SUSTIVA|drug
DDI-DrugBank.d531.s29|73-86|clarithromycin|drug
DDI-DrugBank.d531.s30|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s30|30-43|clarithromycin|drug
DDI-DrugBank.d531.s31|0-13|clarithromycin|drug
DDI-DrugBank.d531.s31|16-25|macrolides|group
DDI-DrugBank.d531.s31|28-39|azithromycin|drug
DDI-DrugBank.d531.s32|0-11|Erythromycin|drug
DDI-DrugBank.d531.s32|29-39|antibiotics|group
DDI-DrugBank.d531.s32|50-58|Lopinavir|drug
DDI-DrugBank.d531.s32|103-109|SUSTIVA|brand
DDI-DrugBank.d531.s35|0-8|Indinavir|drug
DDI-DrugBank.d531.s36|0-8|indinavir|drug
DDI-DrugBank.d531.s37|0-8|indinavir|drug
DDI-DrugBank.d531.s37|11-17|SUSTIVA|group
DDI-DrugBank.d531.s38|0-8|Indinavir|drug
DDI-DrugBank.d531.s38|25-33|indinavir|drug
DDI-DrugBank.d531.s38|103-111|indinavir|drug
DDI-DrugBank.d531.s38|131-137|SUSTIVA|brand
DDI-DrugBank.d531.s39|0-8|indinavir|drug
DDI-DrugBank.d531.s39|15-23|indinavir|drug
DDI-DrugBank.d531.s39|47-55|indinavir|drug
DDI-DrugBank.d531.s39|95-101|SUSTIVA|brand
DDI-DrugBank.d531.s39|104-110|SUSTIVA|drug
DDI-DrugBank.d531.s39|136-144|indinavir|drug
DDI-DrugBank.d531.s39|146-148|AUC|group
DDI-DrugBank.d531.s39|154-157|Cmin|group
DDI-DrugBank.d531.s39|238-246|indinavir|drug
DDI-DrugBank.d531.s39|249-257|indinavir|drug
DDI-DrugBank.d531.s40|0-8|Lopinavir|drug
DDI-DrugBank.d531.s40|10-28|protease inhibitors|group
DDI-DrugBank.d531.s40|30-38|ritonavir|drug
DDI-DrugBank.d531.s41|0-8|lopinavir|drug
DDI-DrugBank.d531.s42|19-27|Lopinavir|drug
DDI-DrugBank.d531.s42|29-37|Ritonavir|drug
DDI-DrugBank.d531.s42|54-61|capsules|group
DDI-DrugBank.d531.s42|66-67|mL|group
DDI-DrugBank.d531.s42|143-149|SUSTIVA|brand
DDI-DrugBank.d531.s43|0-8|Methadone|drug
DDI-DrugBank.d531.s44|0-8|methadone|drug
DDI-DrugBank.d531.s45|0-8|methadone|drug
DDI-DrugBank.d531.s47|0-8|Methadone|drug
DDI-DrugBank.d531.s48|0-16|Ethinyl estradiol|drug
DDI-DrugBank.d531.s49|0-16|ethinyl estradiol|drug
DDI-DrugBank.d531.s50|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s52|0-8|efavirenz|drug
DDI-DrugBank.d531.s52|47-55|efavirenz|drug
DDI-DrugBank.d531.s53|0-8|Rifabutin|drug
DDI-DrugBank.d531.s54|0-8|rifabutin|drug
DDI-DrugBank.d531.s55|23-31|rifabutin|drug
DDI-DrugBank.d531.s56|0-8|rifabutin|drug
DDI-DrugBank.d531.s57|10-17|rifampin|drug
DDI-DrugBank.d531.s58|0-8|efavirenz|drug
DDI-DrugBank.d531.s59|33-41|efavirenz|drug
DDI-DrugBank.d531.s60|0-8|Ritonavir|drug
DDI-DrugBank.d531.s61|0-8|ritonavir|drug
DDI-DrugBank.d531.s62|88-96|dizziness|drug
DDI-DrugBank.d531.s62|99-104|nausea|drug
DDI-DrugBank.d531.s62|107-117|paresthesia|group
DDI-DrugBank.d531.s62|159-171|liver enzymes|drug
DDI-DrugBank.d531.s63|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s63|36-44|ritonavir|drug
DDI-DrugBank.d531.s64|0-8|efavirenz|drug
DDI-DrugBank.d531.s65|0-9|Saquinavir|drug
DDI-DrugBank.d531.s66|0-9|saquinavir|drug
DDI-DrugBank.d531.s67|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s68|0-9|Sertraline|drug
DDI-DrugBank.d531.s69|0-9|sertraline|drug
DDI-DrugBank.d531.s70|0-9|sertraline|drug
DDI-DrugBank.d531.s71|0-7|SUSTIVAb|drug
DDI-DrugBank.d531.s72|0-13|Anticoagulants|group
DDI-DrugBank.d531.s72|16-23|Warfarin|drug
DDI-DrugBank.d531.s73|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s74|0-14|Anticonvulsants|group
DDI-DrugBank.d531.s74|17-25|Phenytoin|drug
DDI-DrugBank.d531.s74|28-40|Phenobarbital|drug
DDI-DrugBank.d531.s74|43-55|Carbamazepine|drug
DDI-DrugBank.d531.s75|27-40|anticonvulsant|group
DDI-DrugBank.d531.s75|49-57|efavirenz|drug
DDI-DrugBank.d531.s76|23-36|anticonvulsant|group
DDI-DrugBank.d531.s77|0-10|Antifungals|group
DDI-DrugBank.d531.s77|13-24|Itraconazole|drug
DDI-DrugBank.d531.s77|27-38|Ketoconazole|drug
DDI-DrugBank.d531.s78|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s78|38-71|imidazole and triazole antifungals|group
DDI-DrugBank.d531.s79|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s79|63-74|itraconazole|drug
DDI-DrugBank.d531.s79|80-91|ketoconazole|drug
DDI-DrugBank.d531.s80|0-27|Anti-HIV protease inhibitors|group
DDI-DrugBank.d531.s80|30-39|Saquinavir|drug
DDI-DrugBank.d531.s80|41-59|protease inhibitors|group
DDI-DrugBank.d531.s80|74-82|ritonavir|drug
DDI-DrugBank.d531.s82|0-9|Amprenavir|drug
DDI-DrugBank.d531.s83|64-73|amprenavir|drug
DDI-DrugBank.d531.s84|0-46|Non-nucleoside reverse transcriptase inhibitors|group
DDI-DrugBank.d531.s85|42-47|NNRTIs|group
DDI-DrugBank.d531.s86|0-14|St. John's wort|group
DDI-DrugBank.d531.s86|17-36|Hypericum perforatum|drug_n
DDI-DrugBank.d531.s87|0-8|efavirenz|drug
DDI-DrugBank.d531.s87|62-70|efavirenz|drug
DDI-DrugBank.d531.s87|113-119|SUSTIVA|brand
DDI-DrugBank.d531.s90|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s90|9-17|efavirenz|drug_n
DDI-DrugBank.d531.s90|57-80|drug interaction studies|group
DDI-DrugBank.d531.s90|124-130|SUSTIVA|drug
DDI-DrugBank.d531.s90|161-188|aluminum/magnesium hydroxide|drug
DDI-DrugBank.d531.s90|200-211|azithromycin|drug
DDI-DrugBank.d531.s90|214-223|cetirizine|drug
DDI-DrugBank.d531.s90|226-235|famotidine|drug
DDI-DrugBank.d531.s90|238-248|fluconazole|drug
DDI-DrugBank.d531.s90|251-260|lamivudine|drug
DDI-DrugBank.d531.s90|263-271|lorazepam|drug
DDI-DrugBank.d531.s90|274-283|nelfinavir|drug
DDI-DrugBank.d531.s90|286-295|paroxetine|drug
DDI-DrugBank.d531.s90|302-311|zidovudine|drug
DDI-DrugBank.d531.s91|0-6|SUSTIVA|drug
DDI-DrugBank.d531.s91|82-14||drug
DDI-DrugBank.d531.s91|97-78||drug
DDI-DrugBank.d531.s92|0-8|efavirenz|drug
DDI-DrugBank.d107.s0|0-8|Enalapril|drug
DDI-DrugBank.d107.s0|13-23|Enalaprilat|drug
DDI-DrugBank.d107.s1|0-8|Enalapril|drug
DDI-DrugBank.d107.s1|13-23|Enalaprilat|drug
DDI-DrugBank.d107.s2|35-42|diuretic|group
DDI-DrugBank.d107.s3|0-8|enalapril|drug
DDI-DrugBank.d107.s3|14-22|enalapril|drug
DDI-DrugBank.d107.s3|43-65|antihypertensive agents|group
DDI-DrugBank.d107.s3|99-107|diuretics|group
DDI-DrugBank.d107.s4|116-151|nonsteroidal anti-inflammatory drugs|group
DDI-DrugBank.d107.s4|179-187|enalapril|drug
DDI-DrugBank.d107.s6|0-11|indomethacin|drug
DDI-DrugBank.d107.s6|16-23|sulindac|drug
DDI-DrugBank.d107.s6|77-83|VASOTEC|brand
DDI-DrugBank.d107.s7|84-90|VASOTEC|brand
DDI-DrugBank.d107.s8|30-35|NSAIDs|group
DDI-DrugBank.d107.s8|81-94|ACE inhibitors|group
DDI-DrugBank.d107.s9|66-71|NSAIDs|group
DDI-DrugBank.d107.s9|92-105|ACE inhibitors|group
DDI-DrugBank.d107.s10|0-8|Enalapril|drug
DDI-DrugBank.d107.s10|14-22|Enalapril|drug
DDI-DrugBank.d107.s10|61-91|beta adrenergic-blocking agents|group
DDI-DrugBank.d107.s10|94-103|Methyldopa|drug
DDI-DrugBank.d107.s10|106-113|nitrates|group
DDI-DrugBank.d107.s10|116-138|calcium-blocking agents|group
DDI-DrugBank.d107.s10|141-151|Hydralazine|drug
DDI-DrugBank.d107.s10|154-161|Prazosin|drug
DDI-DrugBank.d107.s10|168-174|Digoxin|drug
DDI-DrugBank.d107.s11|0-8|Enalapril|drug
DDI-DrugBank.d107.s11|46-54|digitalis|group
DDI-DrugBank.d107.s12|0-8|Enalapril|drug
DDI-DrugBank.d107.s12|14-22|Enalapril|drug
DDI-DrugBank.d107.s12|62-84|thiazide-type diuretics|group
DDI-DrugBank.d107.s13|18-26|diuretics|group
DDI-DrugBank.d107.s13|35-48|spironolactone|drug
DDI-DrugBank.d107.s13|51-61|triamterene|drug
DDI-DrugBank.d107.s13|67-75|amiloride|drug
DDI-DrugBank.d107.s13|79-99|potassium supplements|group
DDI-DrugBank.d107.s13|105-141|potassium-containing salt substitutes|group
DDI-DrugBank.d107.s15|95-103|enalapril|drug
DDI-DrugBank.d107.s16|11-17|Lithium|drug
DDI-DrugBank.d107.s16|68-74|Lithium|drug
DDI-DrugBank.d107.s16|95-108|ACE inhibitors|group
DDI-DrugBank.d107.s17|29-35|Lithium|drug
DDI-DrugBank.d107.s17|71-79|enalapril|drug
DDI-DrugBank.d107.s17|116-122|Lithium|drug
DDI-DrugBank.d395.s0|43-50|enoxacin|drug
DDI-DrugBank.d395.s0|78-85|enoxacin|drug
DDI-DrugBank.d395.s0|111-118|enoxacin|drug
DDI-DrugBank.d395.s0|146-153|enoxacin|drug
DDI-DrugBank.d395.s1|36-43|enoxacin|drug
DDI-DrugBank.d395.s1|49-69|bismuth subsalicylate|drug
DDI-DrugBank.d395.s2|0-7|Caffeine|drug
DDI-DrugBank.d395.s2|10-17|Enoxacin|drug
DDI-DrugBank.d395.s2|48-63|cytochrome P-450|group
DDI-DrugBank.d395.s2|108-122|methylxanthines|group
DDI-DrugBank.d395.s3|26-33|enoxacin|drug
DDI-DrugBank.d395.s3|103-110|caffeine|drug
DDI-DrugBank.d395.s3|149-156|caffeine|drug
DDI-DrugBank.d395.s3|239-246|caffeine|drug
DDI-DrugBank.d395.s4|14-21|enoxacin|drug
DDI-DrugBank.d395.s4|56-63|caffeine|drug
DDI-DrugBank.d395.s4|69-76|enoxacin|drug
DDI-DrugBank.d395.s5|0-7|caffeine|drug
DDI-DrugBank.d395.s5|69-76|caffeine|drug
DDI-DrugBank.d395.s5|100-107|enoxacin|drug
DDI-DrugBank.d395.s6|52-63|cyclosporine|drug
DDI-DrugBank.d395.s6|108-119|cyclosporine|drug
DDI-DrugBank.d395.s6|147-9||group
DDI-DrugBank.d395.s7|9-16|Enoxacin|drug
DDI-DrugBank.d395.s7|34-40|digoxin|drug
DDI-DrugBank.d395.s8|36-42|digoxin|drug
DDI-DrugBank.d395.s8|64-71|enosacin|drug
DDI-DrugBank.d395.s8|77-83|digoxin|drug
DDI-DrugBank.d395.s8|149-155|digoxin|drug
DDI-DrugBank.d395.s8|175-181|digoxin|drug
DDI-DrugBank.d395.s9|40-47|enoxacin|drug
DDI-DrugBank.d395.s9|72-106|nonsteroidal anti-inflammatory drug|group
DDI-DrugBank.d395.s9|108-115|fenbufen|drug
DDI-DrugBank.d395.s10|79-93|anticonvulsants|group
DDI-DrugBank.d395.s12|17-24|antacids|group
DDI-DrugBank.d395.s12|27-36|Quinolones|group
DDI-DrugBank.d395.s13|29-38|quinolones|group
DDI-DrugBank.d395.s13|45-52|antacids|group
DDI-DrugBank.d395.s13|65-71|calcium|drug
DDI-DrugBank.d395.s13|74-82|magnesium|drug
DDI-DrugBank.d395.s13|88-95|aluminum|drug
DDI-DrugBank.d395.s14|0-9|sucralfate|drug
DDI-DrugBank.d395.s15|5-33|divalent or trivalent cations|group
DDI-DrugBank.d395.s15|43-46|iron|drug
DDI-DrugBank.d395.s16|0-8|quinolone|drug
DDI-DrugBank.d395.s16|18-30|multivitamins|group
DDI-DrugBank.d395.s16|43-46|zinc|drug_n
DDI-DrugBank.d395.s16|81-90|absorption|drug
DDI-DrugBank.d395.s16|137-150|concentrations|drug
DDI-DrugBank.d395.s17|0-7|enoxacin|drug
DDI-DrugBank.d395.s17|29-46|aluminum hydroxide|drug
DDI-DrugBank.d395.s17|52-70|magnesium hydroxide|drug
DDI-DrugBank.d395.s17|102-109|enoxacin|drug
DDI-DrugBank.d395.s18|28-35|enoxacin|drug
DDI-DrugBank.d395.s18|80-89|ranitidine|drug
DDI-DrugBank.d395.s19|73-80|enoxacin|drug
DDI-DrugBank.d395.s20|0-11|Theophylline|drug
DDI-DrugBank.d395.s20|14-21|Enoxacin|drug
DDI-DrugBank.d395.s20|52-67|cytochrome P-450|group
DDI-DrugBank.d395.s20|112-126|methylxanthines|group
DDI-DrugBank.d395.s21|0-7|Enoxacin|drug
DDI-DrugBank.d395.s21|71-73|42%|drug
DDI-DrugBank.d395.s21|78-80|74%|drug
DDI-DrugBank.d395.s21|147-150|260%|drug
DDI-DrugBank.d395.s21|155-158|350%|drug
DDI-DrugBank.d395.s22|0-11|Theophylline|drug
DDI-DrugBank.d395.s22|68-79|Theophylline|drug
DDI-DrugBank.d395.s22|85-92|Enoxacin|drug
DDI-DrugBank.d395.s23|0-7|Warfarin|drug
DDI-DrugBank.d395.s23|10-19|Quinolones|group
DDI-DrugBank.d395.s23|32-39|enoxacin|drug
DDI-DrugBank.d395.s23|114-121|warfarin|drug
DDI-DrugBank.d395.s24|0-7|Enoxacin|drug
DDI-DrugBank.d395.s24|120-127|Enoxacin|drug
DDI-DrugBank.d395.s24|133-140|warfarin|drug
DDI-DrugBank.d395.s25|0-7|warfarin|drug
DDI-DrugBank.d395.s25|16-26|derivatives|group
DDI-DrugBank.d395.s25|32-39|enoxacin|drug
DDI-DrugBank.d241.s0|0-5|FLOLAN|drug
DDI-DrugBank.d241.s0|62-67|FLOLAN|drug
DDI-DrugBank.d241.s0|90-98|diuretics|group
DDI-DrugBank.d241.s0|101-123|antihypertensive agents|group
DDI-DrugBank.d241.s0|135-146|vasodilators|group
DDI-DrugBank.d241.s1|0-5|FLOLAN|drug
DDI-DrugBank.d241.s2|41-46|FLOLAN|drug
DDI-DrugBank.d241.s2|86-99|anticoagulants|group
DDI-DrugBank.d241.s3|20-25|FLOLAN|drug
DDI-DrugBank.d241.s3|41-47|digoxin|drug
DDI-DrugBank.d241.s3|50-58|diuretics|group
DDI-DrugBank.d241.s3|61-74|anticoagulants|group
DDI-DrugBank.d241.s3|77-93|oral vasodilators|group
DDI-DrugBank.d241.s4|14-23|furosemide|drug
DDI-DrugBank.d241.s5|0-6|digoxin|drug
DDI-DrugBank.d241.s5|29-35|digoxin|drug
DDI-DrugBank.d241.s5|60-66|digoxin|drug
DDI-DrugBank.d241.s5|116-121|FLOLAN|brand
DDI-DrugBank.d241.s5|181-187|digoxin|drug
DDI-DrugBank.d525.s0|0-9|Eprosartan|drug
DDI-DrugBank.d525.s0|71-77|digoxin|drug
DDI-DrugBank.d525.s0|107-114|warfarin|group
DDI-DrugBank.d525.s0|120-128|Glyburide|drug
DDI-DrugBank.d525.s2|0-9|eprosartan|drug
DDI-DrugBank.d525.s2|19-30|ketoconazole|drug
DDI-DrugBank.d525.s2|36-46|fluconazole|drug
DDI-DrugBank.d525.s2|70-74|CYP3A|group
DDI-DrugBank.d525.s2|80-82|2C9|group
DDI-DrugBank.d525.s2|136-145|eprosartan|drug
DDI-DrugBank.d525.s3|35-44|eprosartan|drug
DDI-DrugBank.d525.s4|0-9|Eprosartan|drug
DDI-DrugBank.d525.s4|12-45|up to 400 mg b.i.d. or 800 mg q.d.|brand
DDI-DrugBank.d525.s4|97-113|thiazide diuretic|group
DDI-DrugBank.d525.s4|116-134|hydrochlorothiazide|drug
DDI-DrugBank.d525.s5|0-9|Eprosartan|drug
DDI-DrugBank.d525.s5|99-122|calcium channel blockers|group
DDI-DrugBank.d525.s5|143-152|nifedipine|brand
DDI-DrugBank.d278.s0|0-9|Enoxaparin|drug
DDI-DrugBank.d278.s0|113-124|Eptifibatide|drug
DDI-DrugBank.d152.s0|62-100|estrogen-containing oral contraceptives|drug
DDI-DrugBank.d152.s1|0-18|sulfobromophthalein|drug
DDI-DrugBank.d152.s2|10-20|prothrombin|drug
DDI-DrugBank.d152.s2|26-44|coagulation factors|group
DDI-DrugBank.d152.s3|0-13|antithrombin 3|drug
DDI-DrugBank.d152.s4|10-23|norepinephrine|drug
DDI-DrugBank.d152.s5|112-114|PBI|group
DDI-DrugBank.d152.s5|117-128|T4 by column|group
DDI-DrugBank.d152.s5|134-155|T4 by radioimmunoassay|group
